timestamp,mac,device_id,firmware_version,board_type,rssi,resolution,jpeg_quality,image_size,duration,sync_delay
2025-09-05 14:16:35,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-60,14,10,72188,2.2558774948120117,2
2025-09-05 14:16:30,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-58,14,10,70384,3.0416035652160645,2
2025-09-05 14:16:24,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-59,14,10,66418,2.3191065788269043,2
2025-09-05 14:16:18,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-63,14,10,63047,2.6858956813812256,2
2025-09-05 14:16:11,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-56,14,10,58656,2.2654473781585693,2
2025-09-05 14:16:06,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-57,14,10,64283,2.25130295753479,2
2025-09-05 14:16:00,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-58,14,10,59670,2.304152250289917,2
2025-09-05 14:15:54,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-56,14,10,56889,2.358760356903076,2
2025-09-05 14:15:48,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-56,14,10,59416,2.2388927936553955,2
2025-09-05 14:15:42,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-51,14,10,51637,3.0579118728637695,2
2025-09-05 14:15:35,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-52,14,10,44247,2.208317756652832,2
2025-09-05 14:15:31,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-52,14,10,42719,2.2142856121063232,2
2025-09-05 14:15:25,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-49,14,10,40988,2.2521660327911377,2
2025-09-05 14:15:20,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-47,14,10,39642,2.241478681564331,2
2025-09-05 14:15:12,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-51,14,10,42456,2.1997411251068115,2
2025-09-05 14:15:07,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-49,14,10,45498,2.288239002227783,2
2025-09-05 14:15:00,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-52,14,10,45450,2.2125775814056396,2
2025-09-05 14:14:54,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-53,14,10,50124,3.0724666118621826,2
2025-09-05 14:14:48,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-56,14,10,56501,2.2804532051086426,2
2025-09-05 14:14:42,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-52,14,10,59904,2.204986810684204,2
2025-09-05 14:14:36,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-54,14,10,68713,2.239229679107666,2
2025-09-05 14:14:30,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-49,14,10,72083,5.262743234634399,2
2025-09-05 14:14:21,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-49,14,10,74490,3.011117696762085,2
2025-09-05 14:14:15,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-59,14,10,74459,3.1311898231506348,2
2025-09-05 14:14:09,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-54,14,10,84735,3.0931999683380127,2
2025-09-05 14:14:02,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-52,14,10,69011,2.8801796436309814,2
2025-09-05 14:13:55,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-59,14,10,77194,3.0348281860351562,2
2025-09-05 14:13:48,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-65,14,10,86057,3.3779025077819824,2
2025-09-05 14:13:42,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-60,14,10,83138,3.489873170852661,2
2025-09-05 14:13:33,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-62,14,10,92722,2.6143453121185303,2
2025-09-05 14:13:06,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-66,14,10,72577,4.83657431602478,2
2025-09-05 14:12:44,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-66,14,10,82527,5.334579229354858,2
2025-09-03 00:31:31,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-50,14,10,45805,5.096031904220581,2
2025-09-03 00:31:23,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-56,14,10,47256,5.113842725753784,2
2025-09-03 00:31:15,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-55,14,10,48188,5.058720827102661,2
2025-09-03 00:31:08,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-55,14,10,44366,5.102711915969849,2
2025-09-03 00:30:59,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-52,14,10,47278,5.081880807876587,2
2025-09-03 00:30:50,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-54,14,10,54046,5.0772385597229,2
2025-09-03 00:30:42,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-60,14,10,56247,5.1418609619140625,2
2025-09-03 00:30:33,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-53,14,10,55687,5.107144355773926,2
2025-09-03 00:30:25,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-50,14,10,51204,2.207775831222534,2
2025-09-03 00:30:18,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-51,14,10,43016,2.2424585819244385,2
2025-09-03 00:30:11,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-49,14,10,44720,2.2935662269592285,2
2025-09-03 00:30:05,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-46,14,10,47775,2.903846025466919,2
2025-09-03 00:29:59,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-43,14,10,45359,2.2575325965881348,2
2025-09-03 00:29:54,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-39,14,10,46955,2.2495980262756348,2
2025-09-03 00:29:48,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-35,14,10,49257,2.290269374847412,2
2025-09-03 00:06:23,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-67,14,10,66422,4.2027647495269775,2
2025-09-03 00:06:17,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-59,14,10,67115,4.518091917037964,2
2025-09-03 00:06:06,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-57,14,10,77035,4.258631706237793,2
2025-09-03 00:05:57,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-59,14,10,78453,4.21475887298584,2
2025-09-03 00:05:49,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-60,14,10,63262,4.170048713684082,2
2025-09-03 00:05:42,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-57,14,10,61862,4.166726350784302,2
2025-09-03 00:05:35,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-57,14,10,59889,4.176578521728516,2
2025-09-03 00:05:25,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-56,14,10,52524,4.1389031410217285,2
2025-09-03 00:05:17,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-54,14,10,48420,4.349646806716919,2
2025-09-03 00:05:08,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-51,14,10,44040,4.148247480392456,2
2025-09-03 00:05:00,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-47,14,10,46961,4.123727798461914,2
2025-09-03 00:04:51,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-46,14,10,46236,5.449387073516846,2
2025-09-03 00:04:43,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-44,14,10,47058,4.132771968841553,2
2025-09-03 00:04:34,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-43,14,10,45761,2.221829414367676,2
2025-09-03 00:04:29,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-49,14,10,47398,2.230149269104004,2
2025-09-03 00:04:22,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-49,14,10,46996,2.173123359680176,2
2025-09-03 00:04:17,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-49,14,10,47096,3.4215147495269775,2
2025-09-03 00:04:01,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-64,14,10,58934,4.281923055648804,2
2025-09-03 00:03:53,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-55,14,10,63539,4.801918268203735,2
2025-09-03 00:03:43,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-56,14,10,70833,4.209118366241455,2
2025-09-03 00:03:35,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-61,14,10,74594,2.2260472774505615,2
2025-09-03 00:03:23,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-60,14,10,84550,2.553046226501465,2
2025-09-03 00:03:17,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-60,14,10,75089,3.0064821243286133,2
2025-09-03 00:03:10,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-60,14,10,64629,2.3764548301696777,2
2025-09-02 23:58:30,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-62,14,10,63923,2.2589783668518066,2
2025-09-02 23:58:23,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-62,14,10,63865,2.3683831691741943,2
2025-09-02 23:58:17,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-65,14,10,68013,3.8120999336242676,2
2025-09-02 23:58:08,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-59,14,10,56254,3.058811902999878,2
2025-09-02 23:58:01,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-65,14,10,54476,3.0278830528259277,2
2025-09-02 23:57:53,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-59,14,10,56729,5.493428468704224,2
2025-09-02 23:57:44,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-62,14,10,54702,3.0037693977355957,2
2025-09-02 23:57:36,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-56,14,10,46522,3.0002059936523438,2
2025-09-02 23:57:29,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-51,14,10,41364,3.798065662384033,2
2025-09-02 23:57:21,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-45,14,10,43574,2.9853904247283936,2
2025-09-02 23:57:14,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-44,14,10,40409,2.9875717163085938,2
2025-09-02 23:57:06,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-42,14,10,44483,2.510093927383423,2
2025-09-02 23:57:00,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-37,14,10,45942,2.527193546295166,2
2025-09-02 23:56:53,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-44,14,10,46328,5.144120216369629,2
2025-09-02 23:56:44,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-48,14,10,45551,2.50014066696167,2
2025-09-02 23:56:36,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-59,14,10,55448,2.4459545612335205,2
2025-09-02 23:56:29,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-52,14,10,68033,2.521193742752075,2
2025-09-02 23:56:21,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-55,14,10,73647,2.531630277633667,2
2025-09-02 23:56:11,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-62,14,10,74335,2.4479968547821045,2
2025-09-02 23:56:05,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-60,14,10,82183,5.870419025421143,2
2025-09-02 23:55:54,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-64,14,10,81682,2.5453267097473145,2
2025-09-02 23:55:48,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-73,14,10,79954,2.6823437213897705,2
2025-09-02 23:55:41,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-59,14,10,76206,2.8651018142700195,2
2025-09-02 23:55:34,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-56,14,10,75372,2.42887544631958,2
2025-09-02 23:49:13,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-65,14,10,63510,2.368252754211426,2
2025-09-02 23:49:05,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-57,14,10,77486,2.583146333694458,2
2025-09-02 23:48:59,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-60,14,10,76485,2.3047690391540527,2
2025-09-02 23:48:53,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-53,14,10,58140,3.3274035453796387,2
2025-09-02 23:48:44,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-52,14,10,49824,2.243960380554199,2
2025-09-02 23:48:36,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-55,14,10,51373,2.2280304431915283,2
2025-09-02 23:48:30,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-51,14,10,45031,2.1802775859832764,2
2025-09-02 23:48:24,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-45,14,10,44838,2.1751201152801514,2
2025-09-02 23:48:17,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-44,14,10,42689,2.1859898567199707,2
2025-09-02 23:48:13,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-36,14,10,42066,2.1741645336151123,2
2025-09-02 23:47:36,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-44,14,10,45485,2.8050625324249268,2
2025-09-02 23:47:28,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-45,14,10,49686,2.749220371246338,2
2025-09-02 23:47:21,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-45,14,10,56368,2.8540563583374023,2
2025-09-02 23:47:14,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-48,14,10,57933,2.7436676025390625,2
2025-09-02 23:47:04,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-56,14,10,82534,4.806917667388916,2
2025-09-02 23:46:55,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-56,14,10,73409,2.883255958557129,2
2025-09-02 23:46:44,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-57,14,10,86579,2.3564746379852295,2
2025-09-02 23:46:37,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-56,14,10,83006,2.3591625690460205,2
2025-09-02 23:46:32,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-53,14,10,85330,2.320505142211914,2
2025-09-02 23:46:16,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-57,14,10,88267,5.289197206497192,2
2025-09-02 23:46:04,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-59,14,10,82092,3.681791067123413,2
2025-09-02 23:45:54,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-61,14,10,66072,8.195020914077759,2
2025-09-02 23:45:24,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-52,14,10,78221,8.267040967941284,2
2025-09-02 23:45:09,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-56,14,10,80981,8.564243078231812,2
2025-09-02 23:44:55,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-58,14,10,82798,8.683883666992188,2
2025-09-02 23:44:38,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-65,14,10,84584,10.140698194503784,2
2025-09-02 23:44:24,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-63,14,10,86640,8.26671576499939,2
2025-09-02 23:44:06,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-59,14,10,87115,8.620776891708374,2
2025-09-02 23:43:45,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-64,14,10,87404,9.14659070968628,2
2025-09-02 23:43:27,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-59,14,10,74845,8.350226640701294,2
2025-09-02 14:33:11,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-60,14,10,34058,2.2187211513519287,2
2025-09-02 14:33:06,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-53,14,10,71351,3.6196765899658203,2
2025-09-02 14:32:58,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-50,14,10,80633,2.315455675125122,2
2025-09-02 14:32:53,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-51,14,10,90783,4.5377795696258545,2
2025-09-02 14:32:46,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-56,14,10,80743,2.301104784011841,2
2025-09-02 14:32:42,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-49,14,10,80857,2.606637716293335,2
2025-09-02 14:32:36,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-54,14,10,67167,2.206156015396118,2
2025-09-02 14:32:30,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-54,14,10,81416,3.3480923175811768,2
2025-09-02 14:32:22,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-51,14,10,61177,2.2529048919677734,2
2025-09-02 14:32:17,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-51,14,10,72303,4.392739772796631,2
2025-09-02 14:32:09,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-50,14,10,56629,2.238032341003418,2
2025-09-02 14:32:05,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-50,14,10,60223,4.202867031097412,2
2025-09-02 14:31:59,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-62,14,10,54361,2.2638566493988037,2
2025-09-02 14:31:53,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-49,14,10,39856,4.128670692443848,2
2025-09-02 14:31:46,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-53,14,10,42206,2.1714510917663574,2
2025-09-02 14:31:41,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-53,14,10,40616,3.012712001800537,2
2025-09-02 14:31:35,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-48,14,10,41333,2.894516706466675,2
2025-09-02 14:31:30,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-47,14,10,35233,3.435868978500366,2
2025-09-02 14:31:23,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-48,14,10,38009,2.926604986190796,2
2025-09-02 14:31:18,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-45,14,10,35389,2.890232801437378,2
2025-09-02 14:31:12,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-48,14,10,42332,2.9301340579986572,2
2025-09-02 14:31:06,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-48,14,10,38214,2.895103693008423,2
2025-09-02 14:31:01,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-52,14,10,44707,2.9484763145446777,2
2025-09-02 14:30:55,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-49,14,10,49038,2.915289878845215,2
2025-09-02 14:30:49,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-56,14,10,59909,3.0337164402008057,2
2025-09-02 14:30:43,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-56,14,10,58302,3.8930134773254395,2
2025-09-02 14:30:36,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-56,14,10,72501,2.96500301361084,2
2025-09-02 14:30:30,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-55,14,10,73962,2.240186929702759,2
2025-09-02 14:30:24,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-55,14,10,75509,2.184694528579712,2
2025-09-02 14:30:19,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-54,14,10,82428,2.3082642555236816,2
2025-09-02 14:30:14,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-51,14,10,89123,2.3212385177612305,2
2025-09-02 14:30:08,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-49,14,10,78972,2.2609286308288574,2
2025-09-02 14:30:02,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-51,14,10,85949,2.295707941055298,2
2025-09-02 14:29:56,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-57,14,10,84816,2.321654796600342,2
2025-09-02 14:29:50,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-52,14,10,77872,2.2649025917053223,2
2025-09-02 14:29:41,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-50,14,10,74866,3.481458902359009,2
2025-09-02 14:29:35,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-47,14,10,73555,2.3218843936920166,2
2025-09-02 14:29:30,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-49,14,10,64396,2.256192207336426,2
2025-09-02 14:29:24,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-52,14,10,67693,2.324279546737671,2
2025-09-02 14:29:18,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-53,14,10,70433,2.367281198501587,2
2025-09-02 14:29:12,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-54,14,10,78452,2.3636715412139893,2
2025-09-02 14:29:05,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-54,14,10,60515,3.542726755142212,2
2025-09-02 14:29:00,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-53,14,10,65610,2.334973096847534,2
2025-09-02 14:28:53,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-55,14,10,50615,3.4408323764801025,2
2025-09-02 14:28:46,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-54,14,10,48509,2.265259265899658,2
2025-09-02 14:28:37,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-47,14,10,48352,2.2215278148651123,2
2025-09-02 14:28:32,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-49,14,10,44837,2.842529058456421,2
2025-09-02 14:28:26,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-51,14,10,42295,2.804360866546631,2
2025-09-02 14:28:20,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-49,14,10,43163,2.7656800746917725,2
2025-09-02 14:28:14,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-49,14,10,39390,2.8126065731048584,2
2025-09-02 14:28:08,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-48,14,10,41075,2.8498446941375732,2
2025-09-02 14:27:59,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-46,14,10,39159,2.7970192432403564,2
2025-09-02 14:27:55,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-45,14,10,37110,2.800981044769287,2
2025-09-02 14:27:48,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-47,14,10,38506,2.83272123336792,2
2025-09-02 14:27:41,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-45,14,10,43959,4.884265422821045,2
2025-09-02 14:27:31,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-49,14,10,45330,2.747041702270508,2
2025-09-02 14:27:25,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-51,14,10,49698,2.714017391204834,2
2025-09-02 14:27:17,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-51,14,10,53033,5.143397569656372,2
2025-09-02 14:26:59,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-35,14,10,38645,2.7849509716033936,2
